,Natural_y,XSy,Sy,My,Ly,Toe_y,Heel_y,Ascending_y,Descending_y,Natural_a,XSa,Sa,Ma,La,Toe_a,Heel_a,Ascending_a,Descending_a
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.6057624816894531,-0.5954818725585938,-0.7147979736328125,-0.5713176727294922,-0.7352561950683594,2.006977081298828,-0.5093059539794922,0.9991998672485352,3.5958251953125,-1.1071739196777344,-1.2205963134765625,-0.875762939453125,-1.1953601837158203,-1.5883350372314453,2.9324722290039062,-0.538792610168457,1.4051580429077148,3.635570526123047
3,-1.1979217529296875,-1.204416275024414,-1.4063491821289062,-1.2342300415039062,-1.3330936431884766,4.197780609130859,-1.0460853576660156,2.047883987426758,7.3754119873046875,-2.3999252319335938,-2.549051284790039,-1.8943920135498047,-2.7019710540771484,-3.1425952911376953,5.841423034667969,-1.1769084930419922,2.695159912109375,7.643653869628906
4,-1.5882892608642578,-1.6906414031982422,-1.8599567413330078,-1.688314437866211,-1.7434406280517578,6.311611175537109,-1.5682735443115234,3.025132179260254,11.214235305786133,-3.331502914428711,-3.332490921020508,-2.6403751373291016,-3.904844284057617,-4.073345184326172,8.289966583251953,-1.7880334854125977,3.8160886764526367,11.499677658081055
5,-1.7017955780029297,-1.9308586120605469,-2.0348854064941406,-1.8621273040771484,-1.8088855743408203,8.25787353515625,-2.031376838684082,3.931218147277832,15.01883316040039,-3.6212844848632812,-3.4033050537109375,-2.932575225830078,-4.351428985595703,-4.133127212524414,10.301666259765625,-2.251028060913086,4.899710655212402,15.10870361328125
6,-1.5495491027832031,-1.9163475036621094,-1.9356365203857422,-1.7606525421142578,-1.632528305053711,9.986499786376953,-2.295029640197754,4.816490173339844,18.728565216064453,-3.312166213989258,-2.944499969482422,-2.810028076171875,-3.9855098724365234,-3.453632354736328,12.019908905029297,-2.5071516036987305,5.942455291748047,18.54288673400879
7,-1.2007102966308594,-1.6577472686767578,-1.609853744506836,-1.5175724029541016,-1.2177696228027344,11.486770629882812,-2.5772018432617188,5.685808181762695,22.177459716796875,-2.6227054595947266,-2.2432994842529297,-2.3828372955322266,-3.104177474975586,-2.3203792572021484,13.516456604003906,-2.6034440994262695,6.93206787109375,21.78225326538086
8,-0.7004985809326172,-1.1459712982177734,-1.1039295196533203,-1.1078739166259766,-0.600189208984375,12.761960983276367,-2.801020622253418,6.511216163635254,25.190521240234375,-1.7322864532470703,-1.4677143096923828,-1.7474632263183594,-2.026731491088867,-0.9233894348144531,14.799661636352539,-2.647808074951172,7.893368721008301,24.741777420043945
9,-0.04909706115722656,-0.4347515106201172,-0.41387939453125,-0.5733966827392578,0.040294647216796875,13.762491226196289,-2.9582462310791016,7.256570816040039,27.66981315612793,-0.71929931640625,-0.6234893798828125,-0.9581356048583984,-0.9264869689941406,0.6346797943115234,15.837270736694336,-2.7279129028320312,8.834368228912354,27.33333969116211
10,0.7213497161865234,0.38845252990722656,0.42427635192871094,0.12418174743652344,0.8309726715087891,14.503662109375,-3.0406455993652344,7.891090393066406,29.71151351928711,0.3419971466064453,0.3207969665527344,-0.061206817626953125,0.1334514617919922,2.215667724609375,16.647117614746094,-2.8449296951293945,9.713932514190674,29.472054481506348
